,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
64,3.0978034401378363,-4.1220829934331915,-10.692553079147919,15.65424380655078,-6.340353759109163,-25.654219695199846,29.347721114642983,-22.510330533181005,-5.7898782921429905,-3.1490701292135372
65,3.0978034401378363,-4.1220829934331915,-10.692553079147919,15.65424380655078,-6.340353759109163,-25.654219695199846,29.347721114642983,-22.510330533181005,-5.7898782921429905,-3.1490701292135372
66,3.0978034401378363,-4.1220829934331915,-10.692553079147919,15.65424380655078,-6.340353759109163,-25.654219695199846,29.347721114642983,-22.510330533181005,-5.7898782921429905,-3.1490701292135372
68,3.0978035195916633,-4.144449966977194,-10.749694699727392,15.561593952986412,-6.486203921923785,-25.511400565367254,29.263522200977828,-22.142531394014004,-6.249932834738445,-2.8686853053106454
69,3.4076830364221156,-5.16772180039949,-10.221376456558302,16.043390764450457,-6.606861985635295,-28.328871891789607,27.543031070363003,-20.598656151172115,-5.108437762540959,-2.608594529934458
70,3.4076830364221156,-5.16772180039949,-10.221376456558302,16.043390764450457,-6.606861985635295,-28.328871891789607,27.543031070363003,-20.598656151172115,-5.108437762540959,-2.608594529934458
71,3.0978035171375575,-4.144572444329833,-10.749567627858518,15.56007838884301,-6.484869394991086,-25.538631084475533,29.284597995614437,-22.30564359011989,-6.002539473116639,-2.9341130892280276
72,3.0978035171375575,-4.144572444329833,-10.749567627858518,15.56007838884301,-6.484869394991086,-25.538631084475533,29.284597995614437,-22.30564359011989,-6.002539473116639,-2.9341130892280276
73,3.0978035171375575,-4.144572444329833,-10.749567627858518,15.56007838884301,-6.484869394991086,-25.538631084475533,29.284597995614437,-22.30564359011989,-6.002539473116639,-2.9341130892280276
74,3.0978035171375575,-4.144572444329833,-10.749567627858518,15.56007838884301,-6.484869394991086,-25.538631084475533,29.284597995614437,-22.30564359011989,-6.002539473116639,-2.9341130892280276
75,3.0978035195916633,-4.144449966977194,-10.749694699727392,15.561593952986412,-6.486203921923785,-25.511400565367254,29.263522200977828,-22.142531394014004,-6.249932834738445,-2.8686853053106454
76,3.0978035195916633,-4.144449966977194,-10.749694699727392,15.561593952986412,-6.486203921923785,-25.511400565367254,29.263522200977828,-22.142531394014004,-6.249932834738445,-2.8686853053106454
77,3.0978035195916633,-4.144449966977194,-10.749694699727392,15.561593952986412,-6.486203921923785,-25.511400565367254,29.263522200977828,-22.142531394014004,-6.249932834738445,-2.8686853053106454
78,3.0978035195916633,-4.144449966977194,-10.749694699727392,15.561593952986412,-6.486203921923785,-25.511400565367254,29.263522200977828,-22.142531394014004,-6.249932834738445,-2.8686853053106454
79,3.0978035195916633,-4.144449966977194,-10.749694699727392,15.561593952986412,-6.486203921923785,-25.511400565367254,29.263522200977828,-22.142531394014004,-6.249932834738445,-2.8686853053106454
80,3.0978035195916633,-4.144449966977194,-10.749694699727392,15.561593952986412,-6.486203921923785,-25.511400565367254,29.263522200977828,-22.142531394014004,-6.249932834738445,-2.8686853053106454
81,3.221723225998925,-4.451915611728246,-11.2332430146044,16.97347786260725,-8.038623797090533,-28.47601245707099,28.268323883717752,-20.69086721392119,-2.0649083343681935,1.0268967683698376
82,3.221723225998925,-4.451915611728246,-11.2332430146044,16.97347786260725,-8.038623797090533,-28.47601245707099,28.268323883717752,-20.69086721392119,-2.0649083343681935,1.0268967683698376
83,3.469569633238331,-4.537494217687692,-10.902431118976187,15.383189545732872,-5.411460489773347,-28.01540498804077,28.549507852759266,-20.66352090533153,-4.621243678406821,-6.340340580382308
84,3.469569633238331,-4.537494217687692,-10.902431118976187,15.383189545732872,-5.411460489773347,-28.01540498804077,28.549507852759266,-20.66352090533153,-4.621243678406821,-6.340340580382308
86,4.336982923398664,-4.342432359086383,-9.575819453623827,13.507463082076313,-6.810862223768407,-27.568590462919257,28.208302020347926,-19.93999896481077,-5.246231659868564,-4.244368601399896
87,3.097989910318784,-5.881607498632712,-9.328008818768168,14.206903506930118,-4.257210866052852,-24.916627754364438,29.411137716277995,-20.31982767770832,-5.459205419572717,-4.110519650039713
88,3.097989910318784,-5.881607498632712,-9.328008818768168,14.206903506930118,-4.257210866052852,-24.916627754364438,29.411137716277995,-20.31982767770832,-5.459205419572717,-4.110519650039713
89,3.0979899078646778,-5.88172997598535,-9.327881746899296,14.205387942786718,-4.255876339120153,-24.94385827347272,29.4322135109146,-20.482939873814214,-5.211812057950912,-4.175947433957089
90,3.0979899078646778,-5.88172997598535,-9.327881746899296,14.205387942786718,-4.255876339120153,-24.94385827347272,29.4322135109146,-20.482939873814214,-5.211812057950912,-4.175947433957089
91,3.0979899078646778,-5.88172997598535,-9.327881746899296,14.205387942786718,-4.255876339120153,-24.94385827347272,29.4322135109146,-20.482939873814214,-5.211812057950912,-4.175947433957089
92,3.0979899078646778,-5.88172997598535,-9.327881746899296,14.205387942786718,-4.255876339120153,-24.94385827347272,29.4322135109146,-20.482939873814214,-5.211812057950912,-4.175947433957089
94,2.0448501527834546,-7.399522266604922,-9.203122573951326,16.908554281637524,-7.445767314268294,-29.798869545221944,29.29472092854801,-21.274282940250743,-4.477683908690178,-6.449429104795557
95,4.33698299794428,-4.365044287335664,-9.632706930465552,13.411782100225148,-6.95404333271763,-27.48023237130323,28.16625469595597,-19.89842421785555,-5.211499479220407,-4.094839345331768
96,4.336983000398385,-4.3649218099830245,-9.632834002334427,13.413297664368548,-6.955377859650329,-27.453001852194948,28.145178901319362,-19.73531202174966,-5.458892840842209,-4.029411561414386
97,4.33698299794428,-4.365044287335664,-9.632706930465552,13.411782100225148,-6.95404333271763,-27.48023237130323,28.16625469595597,-19.89842421785555,-5.211499479220407,-4.094839345331768
98,4.336983000398385,-4.3649218099830245,-9.632834002334427,13.413297664368548,-6.955377859650329,-27.453001852194948,28.145178901319362,-19.73531202174966,-5.458892840842209,-4.029411561414386
99,4.336983000398385,-4.3649218099830245,-9.632834002334427,13.413297664368548,-6.955377859650329,-27.453001852194948,28.145178901319362,-19.73531202174966,-5.458892840842209,-4.029411561414386
100,4.336983000398385,-4.3649218099830245,-9.632834002334427,13.413297664368548,-6.955377859650329,-27.453001852194948,28.145178901319362,-19.73531202174966,-5.458892840842209,-4.029411561414386
101,4.33698299794428,-4.365044287335664,-9.632706930465552,13.411782100225148,-6.95404333271763,-27.48023237130323,28.16625469595597,-19.89842421785555,-5.211499479220407,-4.094839345331768
102,4.33698299794428,-4.365044287335664,-9.632706930465552,13.411782100225148,-6.95404333271763,-27.48023237130323,28.16625469595597,-19.89842421785555,-5.211499479220407,-4.094839345331768
103,4.33698299794428,-4.365044287335664,-9.632706930465552,13.411782100225148,-6.95404333271763,-27.48023237130323,28.16625469595597,-19.89842421785555,-5.211499479220407,-4.094839345331768
104,2.9739392461729364,-4.800678529425528,-10.88426170478435,15.851327314239963,-6.604576425500229,-26.50276534422239,28.180162547521576,-21.240630938934373,-1.3497137871650753,-2.764954146763051
105,4.33698299794428,-4.365044287335664,-9.632706930465552,13.411782100225148,-6.95404333271763,-27.48023237130323,28.16625469595597,-19.89842421785555,-5.211499479220407,-4.094839345331768
106,2.9739392461729364,-4.800678529425528,-10.88426170478435,15.851327314239963,-6.604576425500229,-26.50276534422239,28.180162547521576,-21.240630938934373,-1.3497137871650753,-2.764954146763051
107,2.602280852304333,-5.520717924810042,-10.113282938163762,15.572541051186011,-7.614417194879074,-27.611940665052206,27.021579652187963,-20.492712086636217,-5.747140875415468,-1.488866190221031
110,4.956496755271989,-4.307230929737928,-11.18627421276155,14.97081131419219,-5.138652836005155,-28.06961183253574,30.750016060107576,-21.684866611540098,-4.727055987537502,-4.9112977561997
111,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
112,4.956496755271989,-4.307230929737928,-11.18627421276155,14.97081131419219,-5.138652836005155,-28.06961183253574,30.750016060107576,-21.684866611540098,-4.727055987537502,-4.9112977561997
113,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
114,4.956496755271989,-4.307230929737928,-11.18627421276155,14.97081131419219,-5.138652836005155,-28.06961183253574,30.750016060107576,-21.684866611540098,-4.727055987537502,-4.9112977561997
115,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
116,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
117,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
118,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
119,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
120,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
121,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
122,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
123,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
124,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
125,4.336983072489895,-4.387656215584943,-9.689594407307277,13.31610111837398,-7.097224441666854,-27.391874279687205,28.124207371564,-19.856849470900332,-5.17676729857225,-3.9453100892636415
127,4.956496832271711,-4.329720380634569,-11.243288761472149,14.876645896484424,-5.283168471887073,-27.95402322181143,30.686892941079016,-21.480179668478982,-4.93971716851115,-4.69634071621419
128,4.336983149489616,-4.410145666481585,-9.746608956017878,13.221935700666213,-7.241740077548782,-27.276285668962892,28.06108425253544,-19.652162527839216,-5.3894284795458915,-3.7303530492781376
129,4.956496832271711,-4.329720380634569,-11.243288761472149,14.876645896484424,-5.283168471887073,-27.95402322181143,30.686892941079016,-21.480179668478982,-4.93971716851115,-4.69634071621419
130,4.956496832271711,-4.329720380634569,-11.243288761472149,14.876645896484424,-5.283168471887073,-27.95402322181143,30.686892941079016,-21.480179668478982,-4.93971716851115,-4.69634071621419
131,4.336983149489616,-4.410145666481585,-9.746608956017878,13.221935700666213,-7.241740077548782,-27.276285668962892,28.06108425253544,-19.652162527839216,-5.3894284795458915,-3.7303530492781376
132,4.956496832271711,-4.329720380634569,-11.243288761472149,14.876645896484424,-5.283168471887073,-27.95402322181143,30.686892941079016,-21.480179668478982,-4.93971716851115,-4.69634071621419
133,4.956496832271711,-4.329720380634569,-11.243288761472149,14.876645896484424,-5.283168471887073,-27.95402322181143,30.686892941079016,-21.480179668478982,-4.93971716851115,-4.69634071621419
134,4.336983149489616,-4.410145666481585,-9.746608956017878,13.221935700666213,-7.241740077548782,-27.276285668962892,28.06108425253544,-19.652162527839216,-5.3894284795458915,-3.7303530492781376
135,4.956496832271711,-4.329720380634569,-11.243288761472149,14.876645896484424,-5.283168471887073,-27.95402322181143,30.686892941079016,-21.480179668478982,-4.93971716851115,-4.69634071621419
136,4.956496832271711,-4.329720380634569,-11.243288761472149,14.876645896484424,-5.283168471887073,-27.95402322181143,30.686892941079016,-21.480179668478982,-4.93971716851115,-4.69634071621419
137,4.336983149489616,-4.410145666481585,-9.746608956017878,13.221935700666213,-7.241740077548782,-27.276285668962892,28.06108425253544,-19.652162527839216,-5.3894284795458915,-3.7303530492781376
138,4.956496837179922,-4.329475425929292,-11.243542905209898,14.879677024771222,-5.2858375257524814,-27.899562183594863,30.644741351805816,-21.153955276267197,-5.43450389175476,-4.565485148379426
139,4.336983149489616,-4.410145666481585,-9.746608956017878,13.221935700666213,-7.241740077548782,-27.276285668962892,28.06108425253544,-19.652162527839216,-5.3894284795458915,-3.7303530492781376
140,4.956496837179922,-4.329475425929292,-11.243542905209898,14.879677024771222,-5.2858375257524814,-27.899562183594863,30.644741351805816,-21.153955276267197,-5.43450389175476,-4.565485148379426
141,4.336983149489616,-4.410145666481585,-9.746608956017878,13.221935700666213,-7.241740077548782,-27.276285668962892,28.06108425253544,-19.652162527839216,-5.3894284795458915,-3.7303530492781376
142,4.956496837179922,-4.329475425929292,-11.243542905209898,14.879677024771222,-5.2858375257524814,-27.899562183594863,30.644741351805816,-21.153955276267197,-5.43450389175476,-4.565485148379426
143,4.336983149489616,-4.410145666481585,-9.746608956017878,13.221935700666213,-7.241740077548782,-27.276285668962892,28.06108425253544,-19.652162527839216,-5.3894284795458915,-3.7303530492781376
144,4.336983149489616,-4.410145666481585,-9.746608956017878,13.221935700666213,-7.241740077548782,-27.276285668962892,28.06108425253544,-19.652162527839216,-5.3894284795458915,-3.7303530492781376
145,4.956496837179922,-4.329475425929292,-11.243542905209898,14.879677024771222,-5.2858375257524814,-27.899562183594863,30.644741351805816,-21.153955276267197,-5.43450389175476,-4.565485148379426
146,2.0448503764203014,-7.467358051352763,-9.373785004476503,16.621511336084026,-7.875310641115971,-29.533795270373865,29.168578955372134,-21.149558699385082,-4.3734873667456995,-6.000841336591177
147,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
148,2.4783740668237226,-5.800039217335257,-10.642596870150719,16.339394440774694,-7.873870577585212,-27.62032783525022,27.55336120901325,-21.819538328545686,-3.0757614934119437,1.1401275888935158
152,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
153,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
154,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
155,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
156,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
157,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
158,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
159,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
160,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
161,4.956496909271432,-4.352209831531211,-11.300303310182748,14.782480478776657,-5.427684107769,-27.838434611087123,30.623769822050456,-21.275492725417873,-5.152378349484791,-4.481383676228681
164,4.956684248164113,-6.08763878940749,-9.782868968213114,14.282320694609883,-5.2477373869323065,-25.632180778298032,30.20964944492823,-21.626857957512218,-3.6403750972718094,-4.482930659691119
165,4.956684248164113,-6.08763878940749,-9.782868968213114,14.282320694609883,-5.2477373869323065,-25.632180778298032,30.20964944492823,-21.626857957512218,-3.6403750972718094,-4.482930659691119
166,4.956684421492872,-6.119735376567456,-9.829002185426855,14.351959500962554,-5.9240244236586586,-26.148549874246388,30.26835369234784,-21.06642484362225,-4.521088972962124,-3.482428070253596
168,3.71746142962141,-5.184385169429268,-10.416697086911284,14.488940371933165,-7.235436165402316,-26.533555205278933,28.033539705453105,-21.50491156534571,-4.150703515125714,-6.992572016480661
169,3.71746142962141,-5.184385169429268,-10.416697086911284,14.488940371933165,-7.235436165402316,-26.533555205278933,28.033539705453105,-21.50491156534571,-4.150703515125714,-6.992572016480661
170,4.956684419038766,-6.119857853920094,-9.82887511355798,14.350443936819156,-5.922689896725965,-26.175780393354675,30.28942948698443,-21.229537039728143,-4.273695611340319,-3.5478558541709786
171,4.956684419038766,-6.119857853920094,-9.82887511355798,14.350443936819156,-5.922689896725965,-26.175780393354675,30.28942948698443,-21.229537039728143,-4.273695611340319,-3.5478558541709786
