,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
58,5000.229203061648,-60.1665021623384,-110.27112227494696,97.45508695364201,-18.93967913344346,-24.664693164364834,25.370996835348592,-9.334320920610754,-1.6201444774211542,-0.44051781787649014
59,5000.229203061648,-60.1665021623384,-110.27112227494696,97.45508695364201,-18.93967913344346,-24.664693164364834,25.370996835348592,-9.334320920610754,-1.6201444774211542,-0.44051781787649014
60,8000.523438972532,-69.04538659091628,-97.6103090510077,90.1719222865233,-18.61785016105652,-25.966258480613106,24.056564180563925,-9.608917305130426,-0.850299097019801,-0.579253970542313
61,5000.229203061648,-60.1665021623384,-110.27112227494696,97.45508695364201,-18.93967913344346,-24.664693164364834,25.370996835348592,-9.334320920610754,-1.6201444774211542,-0.44051781787649014
62,5000.229203061648,-60.1665021623384,-110.27112227494696,97.45508695364201,-18.93967913344346,-24.664693164364834,25.370996835348592,-9.334320920610754,-1.6201444774211542,-0.44051781787649014
63,5000.229195139201,-60.17007776809154,-110.268501380864,97.43622039659508,-18.93170958559679,-24.71716494017425,25.407489142284632,-9.471585101988445,-1.4925917796716572,-0.4596165956563001
64,5000.229195139201,-60.17007776809154,-110.268501380864,97.43622039659508,-18.93170958559679,-24.71716494017425,25.407489142284632,-9.471585101988445,-1.4925917796716572,-0.4596165956563001
65,5000.229195139201,-60.17007776809154,-110.268501380864,97.43622039659508,-18.93170958559679,-24.71716494017425,25.407489142284632,-9.471585101988445,-1.4925917796716572,-0.4596165956563001
66,5000.229195139201,-60.17007776809154,-110.268501380864,97.43622039659508,-18.93170958559679,-24.71716494017425,25.407489142284632,-9.471585101988445,-1.4925917796716572,-0.4596165956563001
68,5000.2293233872815,-60.49656865624771,-110.85778261436661,96.85954280915183,-19.36720467472355,-24.57956247045872,25.334594794666202,-9.316827674418764,-1.6111907542667556,-0.41869355712488354
69,5500.4123198146835,-75.43327563012564,-105.40942425736803,99.85837564249144,-19.727478487216256,-27.294121880832176,23.84509720983729,-8.667217233209325,-1.3169209828952655,-0.38073249819798516
70,5500.4123198146835,-75.43327563012564,-105.40942425736803,99.85837564249144,-19.727478487216256,-27.294121880832176,23.84509720983729,-8.667217233209325,-1.3169209828952655,-0.38073249819798516
71,5000.229319426058,-60.49835645912428,-110.85647216732514,96.85010953062836,-19.363219900800214,-24.605798358363423,25.35284094813423,-9.385459765107608,-1.5474144053920071,-0.4282429460147885
72,5000.229319426058,-60.49835645912428,-110.85647216732514,96.85010953062836,-19.363219900800214,-24.605798358363423,25.35284094813423,-9.385459765107608,-1.5474144053920071,-0.4282429460147885
73,5000.229319426058,-60.49835645912428,-110.85647216732514,96.85010953062836,-19.363219900800214,-24.605798358363423,25.35284094813423,-9.385459765107608,-1.5474144053920071,-0.4282429460147885
74,5000.229319426058,-60.49835645912428,-110.85647216732514,96.85010953062836,-19.363219900800214,-24.605798358363423,25.35284094813423,-9.385459765107608,-1.5474144053920071,-0.4282429460147885
75,5000.2293233872815,-60.49656865624771,-110.85778261436661,96.85954280915183,-19.36720467472355,-24.57956247045872,25.334594794666202,-9.316827674418764,-1.6111907542667556,-0.41869355712488354
76,5000.2293233872815,-60.49656865624771,-110.85778261436661,96.85954280915183,-19.36720467472355,-24.57956247045872,25.334594794666202,-9.316827674418764,-1.6111907542667556,-0.41869355712488354
77,5000.2293233872815,-60.49656865624771,-110.85778261436661,96.85954280915183,-19.36720467472355,-24.57956247045872,25.334594794666202,-9.316827674418764,-1.6111907542667556,-0.41869355712488354
78,5000.2293233872815,-60.49656865624771,-110.85778261436661,96.85954280915183,-19.36720467472355,-24.57956247045872,25.334594794666202,-9.316827674418764,-1.6111907542667556,-0.41869355712488354
79,5000.2293233872815,-60.49656865624771,-110.85778261436661,96.85954280915183,-19.36720467472355,-24.57956247045872,25.334594794666202,-9.316827674418764,-1.6111907542667556,-0.41869355712488354
80,5000.2293233872815,-60.49656865624771,-110.85778261436661,96.85954280915183,-19.36720467472355,-24.57956247045872,25.334594794666202,-9.316827674418764,-1.6111907542667556,-0.41869355712488354
81,5200.25070815374,-64.98464708289744,-115.84444460538465,105.64748769440108,-24.002586760358888,-27.435887939775334,24.473012038668525,-8.706016527021793,-0.5323195152194993,0.14987878243488817
82,5200.25070815374,-64.98464708289744,-115.84444460538465,105.64748769440108,-24.002586760358888,-27.435887939775334,24.473012038668525,-8.706016527021793,-0.5323195152194993,0.14987878243488817
83,5600.3047675338585,-66.23383866493688,-112.43289904653925,95.74910583374165,-16.158120243548463,-26.992104775837344,24.716444181576623,-8.694510126054006,-1.1913256165695034,-0.9253924597686216
84,5600.3047675338585,-66.23383866493688,-112.43289904653925,95.74910583374165,-16.158120243548463,-26.992104775837344,24.716444181576623,-8.694510126054006,-1.1913256165695034,-0.9253924597686216
86,7000.414665248499,-63.38651918584657,-98.75202421992262,84.07408023844042,-20.336604320010686,-26.561610750047095,24.421048724859205,-8.390076585076152,-1.3524433251730303,-0.6194788198550245
87,5000.530180550579,-85.85387076337534,-96.19644117726621,88.42758541138429,-12.711637681882847,-24.006514533466177,25.462391415997402,-8.549895650064332,-1.4073465315930271,-0.5999431484243927
88,5000.530180550579,-85.85387076337534,-96.19644117726621,88.42758541138429,-12.711637681882847,-24.006514533466177,25.462391415997402,-8.549895650064332,-1.4073465315930271,-0.5999431484243927
89,5000.530176589355,-85.8556585662519,-96.19513073022473,88.41815213286081,-12.707652907959512,-24.032750421370885,25.48063756946543,-8.61852774075318,-1.3435701827182787,-0.6094925373142968
90,5000.530176589355,-85.8556585662519,-96.19513073022473,88.41815213286081,-12.707652907959512,-24.032750421370885,25.48063756946543,-8.61852774075318,-1.3435701827182787,-0.6094925373142968
91,5000.530176589355,-85.8556585662519,-96.19513073022473,88.41815213286081,-12.707652907959512,-24.032750421370885,25.48063756946543,-8.61852774075318,-1.3435701827182787,-0.6094925373142968
92,5000.530176589355,-85.8556585662519,-96.19513073022473,88.41815213286081,-12.707652907959512,-24.032750421370885,25.48063756946543,-8.61852774075318,-1.3435701827182787,-0.6094925373142968
94,3300.635315059802,-108.01088453037697,-94.9085337002491,105.24338587878637,-22.232372165849267,-28.71042589994661,25.36160477369987,-8.951498115736069,-1.1543168710728329,-0.941314269750195
95,7000.414785574133,-63.71658567975589,-99.33868455934227,83.47853609395024,-20.764129861290776,-26.476480056140975,24.384646684176815,-8.372583338884162,-1.3434896020186318,-0.5976545591034179
96,7000.414789535356,-63.71479787687931,-99.33999500638376,83.48796937247371,-20.76811463521411,-26.450244168236267,24.366400530708788,-8.303951248195316,-1.4072659508933794,-0.5881051702135129
97,7000.414785574133,-63.71658567975589,-99.33868455934227,83.47853609395024,-20.764129861290776,-26.476480056140975,24.384646684176815,-8.372583338884162,-1.3434896020186318,-0.5976545591034179
98,7000.414789535356,-63.71479787687931,-99.33999500638376,83.48796937247371,-20.76811463521411,-26.450244168236267,24.366400530708788,-8.303951248195316,-1.4072659508933794,-0.5881051702135129
99,7000.414789535356,-63.71479787687931,-99.33999500638376,83.48796937247371,-20.76811463521411,-26.450244168236267,24.366400530708788,-8.303951248195316,-1.4072659508933794,-0.5881051702135129
100,7000.414789535356,-63.71479787687931,-99.33999500638376,83.48796937247371,-20.76811463521411,-26.450244168236267,24.366400530708788,-8.303951248195316,-1.4072659508933794,-0.5881051702135129
101,7000.414785574133,-63.71658567975589,-99.33868455934227,83.47853609395024,-20.764129861290776,-26.476480056140975,24.384646684176815,-8.372583338884162,-1.3434896020186318,-0.5976545591034179
102,7000.414785574133,-63.71658567975589,-99.33868455934227,83.47853609395024,-20.764129861290776,-26.476480056140975,24.384646684176815,-8.372583338884162,-1.3434896020186318,-0.5976545591034179
103,7000.414785574133,-63.71658567975589,-99.33868455934227,83.47853609395024,-20.764129861290776,-26.476480056140975,24.384646684176815,-8.372583338884162,-1.3434896020186318,-0.5976545591034179
104,4800.297414164705,-70.07554212647197,-112.24552433265458,98.66292111296578,-19.72065401615968,-25.53471632218264,24.396687264304493,-8.937338492719855,-0.3479471591597903,-0.40355367138120335
105,7000.414785574133,-63.71658567975589,-99.33868455934227,83.47853609395024,-20.764129861290776,-26.476480056140975,24.384646684176815,-8.372583338884162,-1.3434896020186318,-0.5976545591034179
106,4800.297414164705,-70.07554212647197,-112.24552433265458,98.66292111296578,-19.72065401615968,-25.53471632218264,24.396687264304493,-8.937338492719855,-0.3479471591597903,-0.40355367138120335
107,4200.395842760405,-80.58596282527783,-104.29469420233606,96.9276804902855,-22.73594510241952,-26.6033775279511,23.39365598229677,-8.622639557114201,-1.4815743603627805,-0.2173046587273233
110,8000.384872779719,-62.872683645703695,-115.36007203762382,93.18235289749687,-15.343541835135948,-27.044331642691503,26.62151163697828,-9.124257826144214,-1.2186033199731918,-0.7168192076823272
111,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
112,8000.384872779719,-62.872683645703695,-115.36007203762382,93.18235289749687,-15.343541835135948,-27.044331642691503,26.62151163697828,-9.124257826144214,-1.2186033199731918,-0.7168192076823272
113,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
114,8000.384872779719,-62.872683645703695,-115.36007203762382,93.18235289749687,-15.343541835135948,-27.044331642691503,26.62151163697828,-9.124257826144214,-1.2186033199731918,-0.7168192076823272
115,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
116,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
117,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
118,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
119,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
120,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
121,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
122,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
123,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
124,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
125,7000.414905899767,-64.04665217366518,-99.92534489876194,82.88299194946006,-21.191655402570866,-26.39134936223486,24.34824464349441,-8.355090092692173,-1.3345358788642332,-0.5758302983518113
127,8000.384997066577,-63.20096233673643,-115.94804282408496,92.59624203153017,-15.77505215033936,-26.932965060880676,26.566863442827863,-9.038132489263377,-1.2734259456935417,-0.6854455580408156
128,7000.415030186624,-64.37493086469793,-100.51331568522308,82.29688108349336,-21.623165717774306,-26.27998278042403,24.293596449343994,-8.268964755811336,-1.3893585045845813,-0.5444566487103006
129,8000.384997066577,-63.20096233673643,-115.94804282408496,92.59624203153017,-15.77505215033936,-26.932965060880676,26.566863442827863,-9.038132489263377,-1.2734259456935417,-0.6854455580408156
130,8000.384997066577,-63.20096233673643,-115.94804282408496,92.59624203153017,-15.77505215033936,-26.932965060880676,26.566863442827863,-9.038132489263377,-1.2734259456935417,-0.6854455580408156
131,7000.415030186624,-64.37493086469793,-100.51331568522308,82.29688108349336,-21.623165717774306,-26.27998278042403,24.293596449343994,-8.268964755811336,-1.3893585045845813,-0.5444566487103006
132,8000.384997066577,-63.20096233673643,-115.94804282408496,92.59624203153017,-15.77505215033936,-26.932965060880676,26.566863442827863,-9.038132489263377,-1.2734259456935417,-0.6854455580408156
133,8000.384997066577,-63.20096233673643,-115.94804282408496,92.59624203153017,-15.77505215033936,-26.932965060880676,26.566863442827863,-9.038132489263377,-1.2734259456935417,-0.6854455580408156
134,7000.415030186624,-64.37493086469793,-100.51331568522308,82.29688108349336,-21.623165717774306,-26.27998278042403,24.293596449343994,-8.268964755811336,-1.3893585045845813,-0.5444566487103006
135,8000.384997066577,-63.20096233673643,-115.94804282408496,92.59624203153017,-15.77505215033936,-26.932965060880676,26.566863442827863,-9.038132489263377,-1.2734259456935417,-0.6854455580408156
136,8000.384997066577,-63.20096233673643,-115.94804282408496,92.59624203153017,-15.77505215033936,-26.932965060880676,26.566863442827863,-9.038132489263377,-1.2734259456935417,-0.6854455580408156
137,7000.415030186624,-64.37493086469793,-100.51331568522308,82.29688108349336,-21.623165717774306,-26.27998278042403,24.293596449343994,-8.268964755811336,-1.3893585045845813,-0.5444566487103006
138,8000.385004989023,-63.197386730983304,-115.95066371816793,92.6151085885771,-15.783021698186058,-26.88049328507126,26.530371135891823,-8.900868307885684,-1.4009786434430387,-0.6663467802610057
139,7000.415030186624,-64.37493086469793,-100.51331568522308,82.29688108349336,-21.623165717774306,-26.27998278042403,24.293596449343994,-8.268964755811336,-1.3893585045845813,-0.5444566487103006
140,8000.385004989023,-63.197386730983304,-115.95066371816793,92.6151085885771,-15.783021698186058,-26.88049328507126,26.530371135891823,-8.900868307885684,-1.4009786434430387,-0.6663467802610057
141,7000.415030186624,-64.37493086469793,-100.51331568522308,82.29688108349336,-21.623165717774306,-26.27998278042403,24.293596449343994,-8.268964755811336,-1.3893585045845813,-0.5444566487103006
142,8000.385004989023,-63.197386730983304,-115.95066371816793,92.6151085885771,-15.783021698186058,-26.88049328507126,26.530371135891823,-8.900868307885684,-1.4009786434430387,-0.6663467802610057
143,7000.415030186624,-64.37493086469793,-100.51331568522308,82.29688108349336,-21.623165717774306,-26.27998278042403,24.293596449343994,-8.268964755811336,-1.3893585045845813,-0.5444566487103006
144,7000.415030186624,-64.37493086469793,-100.51331568522308,82.29688108349336,-21.623165717774306,-26.27998278042403,24.293596449343994,-8.268964755811336,-1.3893585045845813,-0.5444566487103006
145,8000.385004989023,-63.197386730983304,-115.95066371816793,92.6151085885771,-15.783021698186058,-26.88049328507126,26.530371135891823,-8.900868307885684,-1.4009786434430387,-0.6663467802610057
146,3300.635676036704,-109.00108401210491,-96.66851471850808,103.45675344531585,-23.51494878968955,-28.455033818228255,25.252398651652687,-8.8990183771601,-1.1274557016096354,-0.8758414874953753
147,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
148,4000.395313931361,-84.66321792186386,-109.75332074439534,101.70078207239905,-23.510648893250814,-26.611458345517512,23.85404042163112,-9.180923125952635,-0.7929106778508961,0.166405173438273
152,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
153,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
154,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
155,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
156,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
157,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
158,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
159,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
160,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
161,8000.385121353434,-63.52924102776918,-116.5360136105461,92.01013116556346,-16.206562465542795,-26.821598479069852,26.512215248677446,-8.952007152382542,-1.3282485714138899,-0.6540719083993041
164,8000.687508970554,-88.86131112989099,-100.88725230964049,88.89700225522965,-15.669258209472485,-24.695931024247866,26.153694771253324,-9.099849748152335,-0.9384642769577445,-0.6542976954549642
165,8000.687508970554,-88.86131112989099,-100.88725230964049,88.89700225522965,-15.669258209472485,-24.695931024247866,26.153694771253324,-9.099849748152335,-0.9384642769577445,-0.6542976954549642
166,8000.6877887441215,-89.32982526426969,-101.36300778996235,89.33045290080445,-17.68858871723993,-25.193439046951525,26.204517372541286,-8.864038464779274,-1.1655064054394435,-0.508271225661028
168,6000.432090478216,-75.67651095847721,-107.42369653063744,90.1830586541673,-21.60434281947174,-25.564381542300872,24.26975003966231,-9.048538834277348,-1.0700235193092187,-1.0205876697636471
169,6000.432090478216,-75.67651095847721,-107.42369653063744,90.1830586541673,-21.60434281947174,-25.564381542300872,24.26975003966231,-9.048538834277348,-1.0700235193092187,-1.0205876697636471
170,8000.687784782898,-89.33161306714625,-101.36169734292088,89.32101962228099,-17.68460394331661,-25.219674934856236,26.2227635260093,-8.932670555468121,-1.101730056564695,-0.517820614550933
